Time [z = 50.000 mm: Temperature] ((min)),Temperature [z = 50.000 mm: Temperature] ((C)),Time [z = 49.990 mm: Temperature 1] ((min)),Temperature [z = 49.990 mm: Temperature 1] ((C)),Time [z = 49.521 mm: Temperature 2] ((min)),Temperature [z = 49.521 mm: Temperature 2] ((C)),Time [z = 48.125 mm: Temperature 3] ((min)),Temperature [z = 48.125 mm: Temperature 3] ((C)),Time [z = 46.250 mm: Temperature 4] ((min)),Temperature [z = 46.250 mm: Temperature 4] ((C)),Time [z = 44.375 mm: Temperature 5] ((min)),Temperature [z = 44.375 mm: Temperature 5] ((C)),Time [z = 42.500 mm: Temperature 6] ((min)),Temperature [z = 42.500 mm: Temperature 6] ((C)),Time [z = 40.625 mm: Temperature 7] ((min)),Temperature [z = 40.625 mm: Temperature 7] ((C)),Time [z = 38.750 mm: Temperature 8] ((min)),Temperature [z = 38.750 mm: Temperature 8] ((C)),Time [z = 36.875 mm: Temperature 9] ((min)),Temperature [z = 36.875 mm: Temperature 9] ((C)),Time [z = 35.000 mm: Temperature 10] ((min)),Temperature [z = 35.000 mm: Temperature 10] ((C)),Time [z = 33.125 mm: Temperature 11] ((min)),Temperature [z = 33.125 mm: Temperature 11] ((C)),Time [z = 31.250 mm: Temperature 12] ((min)),Temperature [z = 31.250 mm: Temperature 12] ((C)),Time [z = 29.375 mm: Temperature 13] ((min)),Temperature [z = 29.375 mm: Temperature 13] ((C)),Time [z = 27.500 mm: Temperature 14] ((min)),Temperature [z = 27.500 mm: Temperature 14] ((C)),Time [z = 25.625 mm: Temperature 15] ((min)),Temperature [z = 25.625 mm: Temperature 15] ((C)),Time [z = 23.750 mm: Temperature 16] ((min)),Temperature [z = 23.750 mm: Temperature 16] ((C)),Time [z = 21.875 mm: Temperature 17] ((min)),Temperature [z = 21.875 mm: Temperature 17] ((C)),Time [z = 20.479 mm: Temperature 18] ((min)),Temperature [z = 20.479 mm: Temperature 18] ((C)),Time [z = 20.010 mm: Temperature 19] ((min)),Temperature [z = 20.010 mm: Temperature 19] ((C)),Time [z = 19.990 mm: Temperature 20] ((min)),Temperature [z = 19.990 mm: Temperature 20] ((C)),Time [z = 19.573 mm: Temperature 21] ((min)),Temperature [z = 19.573 mm: Temperature 21] ((C)),Time [z = 18.333 mm: Temperature 22] ((min)),Temperature [z = 18.333 mm: Temperature 22] ((C)),Time [z = 16.667 mm: Temperature 23] ((min)),Temperature [z = 16.667 mm: Temperature 23] ((C)),Time [z = 15.000 mm: Temperature 24] ((min)),Temperature [z = 15.000 mm: Temperature 24] ((C)),Time [z = 13.333 mm: Temperature 25] ((min)),Temperature [z = 13.333 mm: Temperature 25] ((C)),Time [z = 11.667 mm: Temperature 26] ((min)),Temperature [z = 11.667 mm: Temperature 26] ((C)),Time [z = 10.000 mm: Temperature 27] ((min)),Temperature [z = 10.000 mm: Temperature 27] ((C)),Time [z = 8.333 mm: Temperature 28] ((min)),Temperature [z = 8.333 mm: Temperature 28] ((C)),Time [z = 6.667 mm: Temperature 29] ((min)),Temperature [z = 6.667 mm: Temperature 29] ((C)),Time [z = 5.000 mm: Temperature 30] ((min)),Temperature [z = 5.000 mm: Temperature 30] ((C)),Time [z = 3.333 mm: Temperature 31] ((min)),Temperature [z = 3.333 mm: Temperature 31] ((C)),Time [z = 1.667 mm: Temperature 32] ((min)),Temperature [z = 1.667 mm: Temperature 32] ((C)),Time [z = 0.427 mm: Temperature 33] ((min)),Temperature [z = 0.427 mm: Temperature 33] ((C)),Time [z = 0.010 mm: Temperature 34] ((min)),Temperature [z = 0.010 mm: Temperature 34] ((C)),Time [z = 0.000 mm: Temperature 35] ((min)),Temperature [z = 0.000 mm: Temperature 35] ((C))
131.042097,180,131.042097,180.000617,131.042097,180.028456,131.042097,180.104142,131.042097,180.191608,131.042097,180.262357,131.042097,180.318165,131.042097,180.360537,131.042097,180.390685,131.042097,180.409513,131.042097,180.417597,131.042097,180.415186,131.042097,180.402191,131.042097,180.378186,131.042097,180.342407,131.042097,180.293757,131.042097,180.23081,131.042097,180.151824,131.042097,180.082837,131.042097,180.057326,131.042097,180.056731,131.042097,180.055568,131.042097,180.052101,131.042097,180.047427,131.042097,180.042734,131.042097,180.038026,131.042097,180.033304,131.042097,180.028569,131.042097,180.023824,131.042097,180.01907,131.042097,180.014309,131.042097,180.009542,131.042097,180.004772,131.042097,180.001222,131.042097,180.000029,131.042097,180
131.327744,180,131.327744,180.000613,131.327744,180.028258,131.327744,180.103422,131.327744,180.190296,131.327744,180.260579,131.327744,180.316026,131.327744,180.358128,131.327744,180.388086,131.327744,180.406795,131.327744,180.414828,131.327744,180.412431,131.327744,180.399515,131.327744,180.375659,131.327744,180.340106,131.327744,180.291766,131.327744,180.229229,131.327744,180.150772,131.327744,180.082255,131.327744,180.05692,131.327744,180.056329,131.327744,180.055175,131.327744,180.051732,131.327744,180.04709,131.327744,180.042431,131.327744,180.037756,131.327744,180.033067,131.327744,180.028366,131.327744,180.023654,131.327744,180.018934,131.327744,180.014207,131.327744,180.009474,131.327744,180.004738,131.327744,180.001213,131.327744,180.000028,131.327744,180
131.541466,180,131.541466,180.00061,131.541466,180.028109,131.541466,180.102886,131.541466,180.189323,131.541466,180.259261,131.541466,180.314441,131.541466,180.356344,131.541466,180.386161,131.541466,180.404783,131.541466,180.412778,131.541466,180.410391,131.541466,180.397535,131.541466,180.373789,131.541466,180.338401,131.541466,180.290291,131.541466,180.228057,131.541466,180.14999,131.541466,180.081823,131.541466,180.056619,131.541466,180.056031,131.541466,180.054883,131.541466,180.051458,131.541466,180.046841,131.541466,180.042206,131.541466,180.037556,131.541466,180.032891,131.541466,180.028215,131.541466,180.023529,131.541466,180.018833,131.541466,180.014131,131.541466,180.009424,131.541466,180.004713,131.541466,180.001207,131.541466,180.000028,131.541466,180
131.794863,180,131.794863,180.000606,131.794863,180.027937,131.794863,180.102261,131.794863,180.188185,131.794863,180.257718,131.794863,180.312585,131.794863,180.354253,131.794863,180.383905,131.794863,180.402424,131.794863,180.410374,131.794863,180.407999,131.794863,180.395212,131.794863,180.371596,131.794863,180.336404,131.794863,180.288563,131.794863,180.226686,131.794863,180.149077,131.794863,180.081318,131.794863,180.056267,131.794863,180.055683,131.794863,180.054541,131.794863,180.051138,131.794863,180.046548,131.794863,180.041942,131.794863,180.037321,131.794863,180.032686,131.794863,180.028039,131.794863,180.023381,131.794863,180.018715,131.794863,180.014042,131.794863,180.009364,131.794863,180.004683,131.794863,180.001199,131.794863,180.000028,131.794863,180
132.007613,180,132.007613,180.000603,132.007613,180.027793,132.007613,180.101739,132.007613,180.187236,132.007613,180.256433,132.007613,180.31104,132.007613,180.352513,132.007613,180.382029,132.007613,180.400462,132.007613,180.408375,132.007613,180.40601,132.007613,180.393281,132.007613,180.369772,132.007613,180.334742,132.007613,180.287125,132.007613,180.225543,132.007613,180.148315,132.007613,180.080897,132.007613,180.055974,132.007613,180.055393,132.007613,180.054257,132.007613,180.050871,132.007613,180.046306,132.007613,180.041723,132.007613,180.037126,132.007613,180.032515,132.007613,180.027892,132.007613,180.023259,132.007613,180.018617,132.007613,180.013969,132.007613,180.009315,132.007613,180.004659,132.007613,180.001193,132.007613,180.000028,132.007613,180
132.260434,180,132.260434,180.000599,132.260434,180.027625,132.260434,180.101128,132.260434,180.186124,132.260434,180.254925,132.260434,180.309225,132.260434,180.350469,132.260434,180.379823,132.260434,180.398156,132.260434,180.406026,132.260434,180.403673,132.260434,180.391011,132.260434,180.367629,132.260434,180.33279,132.260434,180.285437,132.260434,180.224203,132.260434,180.147423,132.260434,180.080403,132.260434,180.05563,132.260434,180.055052,132.260434,180.053924,132.260434,180.050558,132.260434,180.04602,132.260434,180.041466,132.260434,180.036896,132.260434,180.032314,132.260434,180.027719,132.260434,180.023115,132.260434,180.018502,132.260434,180.013882,132.260434,180.009258,132.260434,180.00463,132.260434,180.001185,132.260434,180.000028,132.260434,180
132.516406,180,132.516406,180.000595,132.516406,180.027455,132.516406,180.100514,132.516406,180.185007,132.516406,180.253412,132.516406,180.307406,132.516406,180.348421,132.516406,180.377613,132.516406,180.395845,132.516406,180.403672,132.516406,180.401331,132.516406,180.388736,132.516406,180.365481,132.516406,180.330833,132.516406,180.283744,132.516406,180.222859,132.516406,180.146527,132.516406,180.079908,132.516406,180.055285,132.516406,180.054711,132.516406,180.053589,132.516406,180.050244,132.516406,180.045734,132.516406,180.041208,132.516406,180.036667,132.516406,180.032112,132.516406,180.027547,132.516406,180.022971,132.516406,180.018386,132.516406,180.013796,132.516406,180.0092,132.516406,180.004601,132.516406,180.001178,132.516406,180.000028,132.516406,180
132.727553,180,132.727553,180.000592,132.727553,180.027317,132.727553,180.100015,132.727553,180.184099,132.727553,180.252179,132.727553,180.305923,132.727553,180.346751,132.727553,180.375811,132.727553,180.39396,132.727553,180.401751,132.727553,180.39942,132.727553,180.386881,132.727553,180.363729,132.727553,180.329237,132.727553,180.282364,132.727553,180.221763,132.727553,180.145798,132.727553,180.079505,132.727553,180.055004,132.727553,180.054433,132.727553,180.053317,132.727553,180.049988,132.727553,180.045501,132.727553,180.040998,132.727553,180.036479,132.727553,180.031948,132.727553,180.027406,132.727553,180.022853,132.727553,180.018292,132.727553,180.013725,132.727553,180.009153,132.727553,180.004577,132.727553,180.001172,132.727553,180.000027,132.727553,180
132.982975,180,132.982975,180.000589,132.982975,180.027151,132.982975,180.099414,132.982975,180.183007,132.982975,180.2507,132.982975,180.304144,132.982975,180.344748,132.982975,180.37365,132.982975,180.391701,132.982975,180.39945,132.982975,180.397129,132.982975,180.384657,132.982975,180.361629,132.982975,180.327324,132.982975,180.280709,132.982975,180.220449,132.982975,180.144921,132.982975,180.079021,132.982975,180.054667,132.982975,180.054099,132.982975,180.05299,132.982975,180.049682,132.982975,180.045222,132.982975,180.040746,132.982975,180.036255,132.982975,180.031752,132.982975,180.027237,132.982975,180.022712,132.982975,180.01818,132.982975,180.01364,132.982975,180.009096,132.982975,180.004549,132.982975,180.001165,132.982975,180.000027,132.982975,180
133.218375,180,133.218375,180.000585,133.218375,180.027001,133.218375,180.098868,133.218375,180.182013,133.218375,180.249353,133.218375,180.302524,133.218375,180.342923,133.218375,180.37168,133.218375,180.389642,133.218375,180.397352,133.218375,180.395042,133.218375,180.38263,133.218375,180.359715,133.218375,180.325581,133.218375,180.279201,133.218375,180.219252,133.218375,180.144124,133.218375,180.07858,133.218375,180.05436,133.218375,180.053795,133.218375,180.052692,133.218375,180.049402,133.218375,180.044967,133.218375,180.040516,133.218375,180.036051,133.218375,180.031572,133.218375,180.027083,133.218375,180.022584,133.218375,180.018077,133.218375,180.013563,133.218375,180.009045,133.218375,180.004523,133.218375,180.001158,133.218375,180.000027,133.218375,180
133.449096,180,133.449096,180.000582,133.449096,180.026854,133.449096,180.098338,133.449096,180.181048,133.449096,180.248045,133.449096,180.300951,133.449096,180.341151,133.449096,180.369769,133.449096,180.387644,133.449096,180.395315,133.449096,180.393016,133.449096,180.380663,133.449096,180.357858,133.449096,180.323889,133.449096,180.277737,133.449096,180.21809,133.449096,180.14335,133.449096,180.078152,133.449096,180.054062,133.449096,180.0535,133.449096,180.052403,133.449096,180.049131,133.449096,180.04472,133.449096,180.040293,133.449096,180.035852,133.449096,180.031399,133.449096,180.026934,133.449096,180.022459,133.449096,180.017977,133.449096,180.013488,133.449096,180.008995,133.449096,180.004498,133.449096,180.001152,133.449096,180.000027,133.449096,180
133.685243,180,133.685243,180.000579,133.685243,180.026706,133.685243,180.097801,133.685243,180.180071,133.685243,180.24672,133.685243,180.299357,133.685243,180.339357,133.685243,180.367833,133.685243,180.385619,133.685243,180.393253,133.685243,180.390964,133.685243,180.37867,133.685243,180.355976,133.685243,180.322175,133.685243,180.276255,133.685243,180.216913,133.685243,180.142567,133.685243,180.077719,133.685243,180.05376,133.685243,180.053202,133.685243,180.052111,133.685243,180.048857,133.685243,180.04447,133.685243,180.040068,133.685243,180.035651,133.685243,180.031223,133.685243,180.026783,133.685243,180.022333,133.685243,180.017876,133.685243,180.013413,133.685243,180.008944,133.685243,180.004473,133.685243,180.001145,133.685243,180.000027,133.685243,180
133.97114,180,133.97114,180.000575,133.97114,180.026529,133.97114,180.097159,133.97114,180.178902,133.97114,180.245135,133.97114,180.29745,133.97114,180.337208,133.97114,180.365514,133.97114,180.383195,133.97114,180.390783,133.97114,180.388506,133.97114,180.376284,133.97114,180.353723,133.97114,180.320123,133.97114,180.274481,133.97114,180.215505,133.97114,180.141629,133.97114,180.077201,133.97114,180.053399,133.97114,180.052845,133.97114,180.051761,133.97114,180.048528,133.97114,180.044171,133.97114,180.039798,133.97114,180.035411,133.97114,180.031012,133.97114,180.026602,133.97114,180.022182,133.97114,180.017755,133.97114,180.013322,133.97114,180.008884,133.97114,180.004443,133.97114,180.001137,133.97114,180.000027,133.97114,180
134.18389,180,134.18389,180.000572,134.18389,180.026398,134.18389,180.096684,134.18389,180.178039,134.18389,180.243965,134.18389,180.296044,134.18389,180.335625,134.18389,180.363806,134.18389,180.381409,134.18389,180.388963,134.18389,180.386696,134.18389,180.374526,134.18389,180.352063,134.18389,180.318611,134.18389,180.273173,134.18389,180.214466,134.18389,180.140937,134.18389,180.076819,134.18389,180.053133,134.18389,180.052581,134.18389,180.051503,134.18389,180.048286,134.18389,180.04395,134.18389,180.039599,134.18389,180.035234,134.18389,180.030857,134.18389,180.026469,134.18389,180.022071,134.18389,180.017666,134.18389,180.013255,134.18389,180.008839,134.18389,180.00442,134.18389,180.001132,134.18389,180.000027,134.18389,180
134.436712,180,134.436712,180.000569,134.436712,180.026245,134.436712,180.096129,134.436712,180.177027,134.436712,180.242592,134.436712,180.294391,134.436712,180.333764,134.436712,180.361798,134.436712,180.379309,134.436712,180.386824,134.436712,180.384567,134.436712,180.372459,134.436712,180.350112,134.436712,180.316834,134.436712,180.271636,134.436712,180.213247,134.436712,180.140126,134.436712,180.076371,134.436712,180.052821,134.436712,180.052272,134.436712,180.0512,134.436712,180.048002,134.436712,180.043691,134.436712,180.039365,134.436712,180.035026,134.436712,180.030674,134.436712,180.026312,134.436712,180.021941,134.436712,180.017562,134.436712,180.013177,134.436712,180.008787,134.436712,180.004394,134.436712,180.001125,134.436712,180.000026,134.436712,180
134.650433,180,134.650433,180.000566,134.650433,180.026116,134.650433,180.095661,134.650433,180.176177,134.650433,180.241441,134.650433,180.293006,134.650433,180.332204,134.650433,180.360115,134.650433,180.37755,134.650433,180.385031,134.650433,180.382784,134.650433,180.370728,134.650433,180.348477,134.650433,180.315344,134.650433,180.270348,134.650433,180.212224,134.650433,180.139444,134.650433,180.075994,134.650433,180.052559,134.650433,180.052013,134.650433,180.050946,134.650433,180.047764,134.650433,180.043474,134.650433,180.03917,134.650433,180.034852,134.650433,180.030522,134.650433,180.026181,134.650433,180.021831,134.650433,180.017474,134.650433,180.013111,134.650433,180.008743,134.650433,180.004372,134.650433,180.001119,134.650433,180.000026,134.650433,180
134.90383,180,134.90383,180.000563,134.90383,180.025966,134.90383,180.095115,134.90383,180.175182,134.90383,180.240091,134.90383,180.291383,134.90383,180.330375,134.90383,180.358141,134.90383,180.375486,134.90383,180.382929,134.90383,180.380692,134.90383,180.368696,134.90383,180.346559,134.90383,180.313598,134.90383,180.268837,134.90383,180.211026,134.90383,180.138647,134.90383,180.075554,134.90383,180.052252,134.90383,180.051709,134.90383,180.050648,134.90383,180.047485,134.90383,180.04322,134.90383,180.03894,134.90383,180.034647,134.90383,180.030342,134.90383,180.026027,134.90383,180.021703,134.90383,180.017371,134.90383,180.013034,134.90383,180.008692,134.90383,180.004347,134.90383,180.001113,134.90383,180.000026,134.90383,180
135.159253,180,135.159253,180.00056,135.159253,180.025814,135.159253,180.094568,135.159253,180.174187,135.159253,180.238743,135.159253,180.289761,135.159253,180.328549,135.159253,180.356171,135.159253,180.373426,135.159253,180.38083,135.159253,180.378604,135.159253,180.366669,135.159253,180.344645,135.159253,180.311854,135.159253,180.267329,135.159253,180.209828,135.159253,180.137849,135.159253,180.075113,135.159253,180.051946,135.159253,180.051406,135.159253,180.050351,135.159253,180.047206,135.159253,180.042966,135.159253,180.038711,135.159253,180.034443,135.159253,180.030164,135.159253,180.025874,135.159253,180.021575,135.159253,180.017269,135.159253,180.012957,135.159253,180.00864,135.159253,180.004321,135.159253,180.001106,135.159253,180.000026,135.159253,180
135.369402,180,135.369402,180.000557,135.369402,180.025692,135.369402,180.094125,135.369402,180.173379,135.369402,180.237647,135.369402,180.288441,135.369402,180.327062,135.369402,180.354567,135.369402,180.371749,135.369402,180.379121,135.369402,180.376903,135.369402,180.365018,135.369402,180.343086,135.369402,180.310435,135.369402,180.266102,135.369402,180.208855,135.369402,180.137202,135.369402,180.074756,135.369402,180.051697,135.369402,180.051159,135.369402,180.05011,135.369402,180.046979,135.369402,180.042759,135.369402,180.038525,135.369402,180.034277,135.369402,180.030018,135.369402,180.025749,135.369402,180.021471,135.369402,180.017185,135.369402,180.012894,135.369402,180.008599,135.369402,180.0043,135.369402,180.001101,135.369402,180.000026,135.369402,180
135.625374,180,135.625374,180.000554,135.625374,180.025544,135.625374,180.093587,135.625374,180.172401,135.625374,180.236322,135.625374,180.286847,135.625374,180.325267,135.625374,180.35263,135.625374,180.369724,135.625374,180.377058,135.625374,180.374851,135.625374,180.363025,135.625374,180.341204,135.625374,180.30872,135.625374,180.26462,135.625374,180.207678,135.625374,180.136418,135.625374,180.074323,135.625374,180.051395,135.625374,180.050861,135.625374,180.049818,135.625374,180.046705,135.625374,180.04251,135.625374,180.0383,135.625374,180.034077,135.625374,180.029843,135.625374,180.025598,135.625374,180.021345,135.625374,180.017085,135.625374,180.012819,135.625374,180.008548,135.625374,180.004275,135.625374,180.001094,135.625374,180.000026,135.625374,180
135.86152,180,135.86152,180.000551,135.86152,180.025409,135.86152,180.093098,135.86152,180.17151,135.86152,180.235113,135.86152,180.285393,135.86152,180.323629,135.86152,180.350862,135.86152,180.367875,135.86152,180.375174,135.86152,180.372977,135.86152,180.361205,135.86152,180.339487,135.86152,180.307156,135.86152,180.263267,135.86152,180.206605,135.86152,180.135704,135.86152,180.073928,135.86152,180.051121,135.86152,180.05059,135.86152,180.049551,135.86152,180.046455,135.86152,180.042282,135.86152,180.038095,135.86152,180.033894,135.86152,180.029682,135.86152,180.025461,135.86152,180.02123,135.86152,180.016993,135.86152,180.01275,135.86152,180.008502,135.86152,180.004252,135.86152,180.001089,135.86152,180.000026,135.86152,180
136.091943,180,136.091943,180.000548,136.091943,180.025278,136.091943,180.092624,136.091943,180.170648,136.091943,180.233944,136.091943,180.283987,136.091943,180.322045,136.091943,180.349153,136.091943,180.366088,136.091943,180.373354,136.091943,180.371165,136.091943,180.359446,136.091943,180.337826,136.091943,180.305644,136.091943,180.261959,136.091943,180.205567,136.091943,180.135013,136.091943,180.073547,136.091943,180.050855,136.091943,180.050327,136.091943,180.049294,136.091943,180.046214,136.091943,180.042062,136.091943,180.037896,136.091943,180.033718,136.091943,180.029528,136.091943,180.025328,136.091943,180.02112,136.091943,180.016904,136.091943,180.012683,136.091943,180.008458,136.091943,180.00423,136.091943,180.001083,136.091943,180.000025,136.091943,180
136.327342,180,136.327342,180.000545,136.327342,180.025146,136.327342,180.092146,136.327342,180.169776,136.327342,180.232762,136.327342,180.282564,136.327342,180.320442,136.327342,180.347424,136.327342,180.36428,136.327342,180.371511,136.327342,180.369333,136.327342,180.357667,136.327342,180.336146,136.327342,180.304114,136.327342,180.260637,136.327342,180.204518,136.327342,180.134315,136.327342,180.073161,136.327342,180.050587,136.327342,180.050061,136.327342,180.049034,136.327342,180.04597,136.327342,180.04184,136.327342,180.037695,136.327342,180.033539,136.327342,180.029371,136.327342,180.025193,136.327342,180.021007,136.327342,180.016814,136.327342,180.012616,136.327342,180.008413,136.327342,180.004207,136.327342,180.001077,136.327342,180.000025,136.327342,180
136.612989,180,136.612989,180.000541,136.612989,180.024988,136.612989,180.091572,136.612989,180.16873,136.612989,180.231343,136.612989,180.280856,136.612989,180.318519,136.612989,180.345347,136.612989,180.362109,136.612989,180.3693,136.612989,180.367132,136.612989,180.35553,136.612989,180.334129,136.612989,180.302277,136.612989,180.259049,136.612989,180.203258,136.612989,180.133477,136.612989,180.072699,136.612989,180.050265,136.612989,180.049743,136.612989,180.048721,136.612989,180.045677,136.612989,180.041572,136.612989,180.037455,136.612989,180.033324,136.612989,180.029183,136.612989,180.025032,136.612989,180.020873,136.612989,180.016707,136.612989,180.012535,136.612989,180.008359,136.612989,180.00418,136.612989,180.00107,136.612989,180.000025,136.612989,180
136.826711,180,136.826711,180.000539,136.826711,180.02487,136.826711,180.091145,136.826711,180.167954,136.826711,180.23029,136.826711,180.27959,136.826711,180.317092,136.826711,180.343809,136.826711,180.3605,136.826711,180.367661,136.826711,180.365501,136.826711,180.353947,136.826711,180.332634,136.826711,180.300916,136.826711,180.257871,136.826711,180.202323,136.826711,180.132855,136.826711,180.072355,136.826711,180.050026,136.826711,180.049506,136.826711,180.04849,136.826711,180.045459,136.826711,180.041375,136.826711,180.037276,136.826711,180.033166,136.826711,180.029044,136.826711,180.024913,136.826711,180.020773,136.826711,180.016627,136.826711,180.012475,136.826711,180.008319,136.826711,180.00416,136.826711,180.001065,136.826711,180.000025,136.826711,180
