Time [z = 49.990 mm: Temperature 1] ((min)),Temperature [z = 49.990 mm: Temperature 1] ((C)),Time [z = 49.521 mm: Temperature 2] ((min)),Temperature [z = 49.521 mm: Temperature 2] ((C)),Time [z = 48.125 mm: Temperature 3] ((min)),Temperature [z = 48.125 mm: Temperature 3] ((C)),Time [z = 46.250 mm: Temperature 4] ((min)),Temperature [z = 46.250 mm: Temperature 4] ((C)),Time [z = 44.375 mm: Temperature 5] ((min)),Temperature [z = 44.375 mm: Temperature 5] ((C)),Time [z = 42.500 mm: Temperature 6] ((min)),Temperature [z = 42.500 mm: Temperature 6] ((C)),Time [z = 40.625 mm: Temperature 7] ((min)),Temperature [z = 40.625 mm: Temperature 7] ((C)),Time [z = 38.750 mm: Temperature 8] ((min)),Temperature [z = 38.750 mm: Temperature 8] ((C)),Time [z = 36.875 mm: Temperature 9] ((min)),Temperature [z = 36.875 mm: Temperature 9] ((C)),Time [z = 35.000 mm: Temperature 10] ((min)),Temperature [z = 35.000 mm: Temperature 10] ((C)),Time [z = 33.125 mm: Temperature 11] ((min)),Temperature [z = 33.125 mm: Temperature 11] ((C)),Time [z = 31.250 mm: Temperature 12] ((min)),Temperature [z = 31.250 mm: Temperature 12] ((C)),Time [z = 29.375 mm: Temperature 13] ((min)),Temperature [z = 29.375 mm: Temperature 13] ((C)),Time [z = 27.500 mm: Temperature 14] ((min)),Temperature [z = 27.500 mm: Temperature 14] ((C)),Time [z = 25.625 mm: Temperature 15] ((min)),Temperature [z = 25.625 mm: Temperature 15] ((C)),Time [z = 23.750 mm: Temperature 16] ((min)),Temperature [z = 23.750 mm: Temperature 16] ((C)),Time [z = 21.875 mm: Temperature 17] ((min)),Temperature [z = 21.875 mm: Temperature 17] ((C)),Time [z = 20.479 mm: Temperature 18] ((min)),Temperature [z = 20.479 mm: Temperature 18] ((C)),Time [z = 20.010 mm: Temperature 19] ((min)),Temperature [z = 20.010 mm: Temperature 19] ((C)),Time [z = 19.990 mm: Temperature 20] ((min)),Temperature [z = 19.990 mm: Temperature 20] ((C)),Time [z = 19.573 mm: Temperature 21] ((min)),Temperature [z = 19.573 mm: Temperature 21] ((C)),Time [z = 18.333 mm: Temperature 22] ((min)),Temperature [z = 18.333 mm: Temperature 22] ((C)),Time [z = 16.667 mm: Temperature 23] ((min)),Temperature [z = 16.667 mm: Temperature 23] ((C)),Time [z = 15.000 mm: Temperature 24] ((min)),Temperature [z = 15.000 mm: Temperature 24] ((C)),Time [z = 13.333 mm: Temperature 25] ((min)),Temperature [z = 13.333 mm: Temperature 25] ((C)),Time [z = 11.667 mm: Temperature 26] ((min)),Temperature [z = 11.667 mm: Temperature 26] ((C)),Time [z = 10.000 mm: Temperature 27] ((min)),Temperature [z = 10.000 mm: Temperature 27] ((C)),Time [z = 8.333 mm: Temperature 28] ((min)),Temperature [z = 8.333 mm: Temperature 28] ((C)),Time [z = 6.667 mm: Temperature 29] ((min)),Temperature [z = 6.667 mm: Temperature 29] ((C)),Time [z = 5.000 mm: Temperature 30] ((min)),Temperature [z = 5.000 mm: Temperature 30] ((C)),Time [z = 3.333 mm: Temperature 31] ((min)),Temperature [z = 3.333 mm: Temperature 31] ((C)),Time [z = 1.667 mm: Temperature 32] ((min)),Temperature [z = 1.667 mm: Temperature 32] ((C)),Time [z = 0.427 mm: Temperature 33] ((min)),Temperature [z = 0.427 mm: Temperature 33] ((C)),Time [z = 0.010 mm: Temperature 34] ((min)),Temperature [z = 0.010 mm: Temperature 34] ((C))
129.151467,181.324993,129.151467,181.600221,129.151467,181.937156,129.151467,182.368156,129.151467,182.766356,129.151467,183.130665,129.151467,183.459332,129.151467,183.750724,129.151467,184.003092,129.151467,184.214604,129.151467,184.383298,129.151467,184.507032,129.151467,184.583407,129.151467,184.609672,129.151467,184.582598,129.151467,184.498338,129.151467,184.35227,129.151467,184.205366,129.151467,184.147376,129.151467,184.145991,129.151467,184.143175,129.151467,184.134039,129.151467,184.120198,129.151467,184.104353,129.151467,184.086514,129.151467,184.066694,129.151467,184.044905,129.151467,184.021157,129.151467,183.995469,129.151467,183.967837,129.151467,183.938342,129.151467,183.906751,129.151467,183.88315,129.151467,183.804716
129.365189,181.313973,129.365189,181.586912,129.365189,181.921052,129.365189,182.348492,129.365189,182.74343,129.365189,183.104791,129.365189,183.430844,129.365189,183.719975,129.365189,183.970452,129.365189,184.180463,129.365189,184.348064,129.365189,184.471135,129.365189,184.547302,129.365189,184.573843,129.365189,184.547565,129.365189,184.464662,129.365189,184.320562,129.365189,184.175506,129.365189,184.118225,129.365189,184.116857,129.365189,184.114074,129.365189,184.10504,129.365189,184.091344,129.365189,184.075653,129.365189,184.057978,129.365189,184.03833,129.365189,184.016722,129.365189,183.993165,129.365189,183.967676,129.365189,183.940252,129.365189,183.910973,129.365189,183.879608,129.365189,183.856174,129.365189,183.778285
129.618585,181.301046,129.618585,181.5713,129.618585,181.902159,129.618585,182.325419,129.618585,182.716525,129.618585,183.074422,129.618585,183.397403,129.618585,183.683874,129.618585,183.932124,129.618585,184.140363,129.618585,184.306672,129.618585,184.428954,129.618585,184.504865,129.618585,184.531718,129.618585,184.506359,129.618585,184.425032,129.618585,184.283224,129.618585,184.140313,129.618585,184.08385,129.618585,184.082502,129.618585,184.079758,129.618585,184.070842,129.618585,184.057314,129.618585,184.041803,129.618585,184.024319,129.618585,184.004874,129.618585,183.983479,129.618585,183.960145,129.618585,183.934891,129.618585,183.907712,129.618585,183.878688,129.618585,183.847589,129.618585,183.824351,129.618585,183.747106
129.874008,181.288152,129.874008,181.555728,129.874008,181.883315,129.874008,182.302406,129.874008,182.689689,129.874008,183.044128,129.874008,183.36404,129.874008,183.647851,129.874008,183.893873,129.874008,184.100336,129.874008,184.265344,129.874008,184.386826,129.874008,184.462466,129.874008,184.48961,129.874008,184.465148,129.874008,184.385371,129.874008,184.245825,129.874008,184.105044,129.874008,184.049398,129.874008,184.048069,129.874008,184.045363,129.874008,184.036566,129.874008,184.023206,129.874008,184.007874,129.874008,183.99058,129.874008,183.971336,129.874008,183.950154,129.874008,183.927044,129.874008,183.902024,129.874008,183.87509,129.874008,183.846321,129.874008,183.81549,129.874008,183.792448,129.874008,183.715847
130.084157,181.277655,130.084157,181.543051,130.084157,181.867973,130.084157,182.283667,130.084157,182.667834,130.084157,183.019454,130.084157,183.336863,130.084157,183.618502,130.084157,183.862703,130.084157,184.067713,130.084157,184.231653,130.084157,184.352474,130.084157,184.427884,130.084157,184.455256,130.084157,184.431512,130.084157,184.352984,130.084157,184.215265,130.084157,184.076199,130.084157,184.021209,130.084157,184.019895,130.084157,184.01722,130.084157,184.008519,130.084157,183.995294,130.084157,183.980107,130.084157,183.962969,130.084157,183.943889,130.084157,183.92288,130.084157,183.899952,130.084157,183.875123,130.084157,183.848389,130.084157,183.819829,130.084157,183.789216,130.084157,183.766336,130.084157,183.690262
130.340129,181.264992,130.340129,181.527758,130.340129,181.849466,130.340129,182.261061,130.340129,182.641469,130.340129,182.989685,130.340129,183.304069,130.340129,183.583085,130.340129,183.825082,130.340129,184.028329,130.340129,184.190972,130.340129,184.310984,130.340129,184.386102,130.340129,184.413732,130.340129,184.390836,130.340129,184.313795,130.340129,184.17826,130.340129,184.041255,130.340129,183.987056,130.340129,183.985762,130.340129,183.983124,130.340129,183.974537,130.340129,183.961476,130.340129,183.946465,130.340129,183.929512,130.340129,183.91063,130.340129,183.88983,130.340129,183.867123,130.340129,183.842525,130.340129,183.816033,130.340129,183.787725,130.340129,183.757377,130.340129,183.734692,130.340129,183.659258
130.576276,181.253437,130.576276,181.513803,130.576276,181.832577,130.576276,182.240431,130.576276,182.617404,130.576276,182.96251,130.576276,183.274129,130.576276,183.550744,130.576276,183.790722,130.576276,183.992354,130.576276,184.153803,130.576276,184.273066,130.576276,184.347906,130.576276,184.375759,130.576276,184.353624,130.576276,184.277924,130.576276,184.144363,130.576276,184.009219,130.576276,183.955736,130.576276,183.954458,130.576276,183.951854,130.576276,183.943371,130.576276,183.930458,130.576276,183.915606,130.576276,183.898824,130.576276,183.880122,130.576276,183.859513,130.576276,183.837006,130.576276,183.81262,130.576276,183.78635,130.576276,183.758273,130.576276,183.728168,130.576276,183.705661,130.576276,183.630814
130.806698,181.242273,130.806698,181.500321,130.806698,181.816259,130.806698,182.220498,130.806698,182.594151,130.806698,182.93625,130.806698,183.245194,130.806698,183.519483,130.806698,183.757505,130.806698,183.957568,130.806698,184.117855,130.806698,184.236385,130.806698,184.310945,130.806698,184.339001,130.806698,184.317585,130.806698,184.243165,130.806698,184.111495,130.806698,183.978141,130.806698,183.925344,130.806698,183.924082,130.806698,183.92151,130.806698,183.913127,130.806698,183.900358,130.806698,183.885659,130.806698,183.869041,130.806698,183.850514,130.806698,183.830089,130.806698,183.807777,130.806698,183.783595,130.806698,183.75754,130.806698,183.729688,130.806698,183.699818,130.806698,183.677484,130.806698,183.603206
131.042097,181.230985,131.042097,181.486688,131.042097,181.799759,131.042097,182.20034,131.042097,182.570634,131.042097,182.909688,131.042097,183.215922,131.042097,183.487855,131.042097,183.723892,131.042097,183.922361,131.042097,184.081465,131.042097,184.199244,131.042097,184.27351,131.042097,184.301758,131.042097,184.281057,131.042097,184.207917,131.042097,184.078142,131.042097,183.94658,131.042097,183.894472,131.042097,183.893227,131.042097,183.890687,131.042097,183.882405,131.042097,183.86978,131.042097,183.855236,131.042097,183.838783,131.042097,183.820432,131.042097,183.800194,131.042097,183.778079,131.042097,183.754105,131.042097,183.728267,131.042097,183.700642,131.042097,183.671011,131.042097,183.648854,131.042097,183.575154
131.327744,181.217441,131.327744,181.470331,131.327744,181.779961,131.327744,182.176152,131.327744,182.542412,131.327744,182.877809,131.327744,183.180785,131.327744,183.449884,131.327744,183.683532,131.327744,183.880078,131.327744,184.03775,131.327744,184.154615,131.327744,184.228513,131.327744,184.256977,131.327744,184.237116,131.327744,184.165491,131.327744,184.037969,131.327744,183.90854,131.327744,183.857251,131.327744,183.856024,131.327744,183.853523,131.327744,183.845362,131.327744,183.832908,131.327744,183.818549,131.327744,183.802294,131.327744,183.784154,131.327744,183.76414,131.327744,183.742263,131.327744,183.718538,131.327744,183.692962,131.327744,183.665611,131.327744,183.636268,131.327744,183.614323,131.327744,183.541321
131.541466,181.207413,131.541466,181.45822,131.541466,181.765303,131.541466,182.158242,131.541466,182.521514,131.541466,182.854201,131.541466,183.154763,131.541466,183.421758,131.541466,183.653631,131.541466,183.848747,131.541466,184.005351,131.541466,184.121529,131.541466,184.195145,131.541466,184.223756,131.541466,184.204502,131.541466,184.133983,131.541466,184.008111,131.541466,183.880253,131.541466,183.82957,131.541466,183.828358,131.541466,183.825886,131.541466,183.817813,131.541466,183.805486,131.541466,183.791264,131.541466,183.775156,131.541466,183.757173,131.541466,183.737325,131.541466,183.715623,131.541466,183.692083,131.541466,183.666702,131.541466,183.639555,131.541466,183.610425,131.541466,183.588638,131.541466,183.516155
131.794863,181.195649,131.794863,181.444012,131.794863,181.748104,131.794863,182.137227,131.794863,182.49699,131.794863,182.826493,131.794863,183.124216,131.794863,183.388738,131.794863,183.618521,131.794863,183.811951,131.794863,183.967294,131.794863,184.082658,131.794863,184.155932,131.794863,184.184704,131.794863,184.166151,131.794863,184.096916,131.794863,183.972966,131.794863,183.846931,131.794863,183.796948,131.794863,183.795753,131.794863,183.793314,131.794863,183.785344,131.794863,183.773164,131.794863,183.759102,131.794863,183.743166,131.794863,183.725366,131.794863,183.705713,131.794863,183.684218,131.794863,183.660896,131.794863,183.635744,131.794863,183.608836,131.794863,183.579958,131.794863,183.558357,131.794863,183.486486
132.007613,181.185865,132.007613,181.432196,132.007613,181.733803,132.007613,182.119751,132.007613,182.476597,132.007613,182.80345,132.007613,183.09881,132.007613,183.361272,132.007613,183.589313,132.007613,183.781335,132.007613,183.935622,132.007613,184.0503,132.007613,184.12328,132.007613,184.152173,132.007613,184.13419,132.007613,184.066008,132.007613,183.94364,132.007613,183.819115,132.007613,183.769716,132.007613,183.768535,132.007613,183.766123,132.007613,183.758239,132.007613,183.746183,132.007613,183.732253,132.007613,183.71646,132.007613,183.698812,132.007613,183.679322,132.007613,183.657998,132.007613,183.634857,132.007613,183.609896,132.007613,183.583188,132.007613,183.554521,132.007613,183.533075,132.007613,183.461715
132.260434,181.174362,132.260434,181.418303,132.260434,181.716985,132.260434,182.099199,132.260434,182.452609,132.260434,182.776342,132.260434,183.068919,132.260434,183.328951,132.260434,183.554937,132.260434,183.745297,132.260434,183.898333,132.260434,184.012196,132.260434,184.08482,132.260434,184.113847,132.260434,184.096522,132.260434,184.029567,132.260434,183.909045,132.260434,183.786276,132.260434,183.737553,132.260434,183.736387,132.260434,183.734007,132.260434,183.726222,132.260434,183.71431,132.260434,183.700536,132.260434,183.68491,132.260434,183.667442,132.260434,183.648142,132.260434,183.62702,132.260434,183.604093,132.260434,183.579357,132.260434,183.552884,132.260434,183.524466,132.260434,183.503204,132.260434,183.432447
132.516406,181.162837,132.516406,181.404384,132.516406,181.700137,132.516406,182.078609,132.516406,182.428577,132.516406,182.749182,132.516406,183.038967,132.516406,183.296562,132.516406,183.520482,132.516406,183.709168,132.516406,183.860944,132.516406,183.973979,132.516406,184.046234,132.516406,184.075381,132.516406,184.058699,132.516406,183.992954,132.516406,183.874262,132.516406,183.753243,132.516406,183.705197,132.516406,183.704048,132.516406,183.7017,132.516406,183.694015,132.516406,183.682246,132.516406,183.668627,132.516406,183.653169,132.516406,183.63588,132.516406,183.616772,132.516406,183.595853,132.516406,183.57314,132.516406,183.54863,132.516406,183.522395,132.516406,183.494226,132.516406,183.473148,132.516406,183.402999
132.727553,181.153431,132.727553,181.393024,132.727553,181.686384,132.727553,182.061801,132.727553,182.408955,132.727553,182.727005,132.727553,183.014507,132.727553,183.270106,132.727553,183.492336,132.727553,183.67965,132.727553,183.830389,132.727553,183.942742,132.727553,184.014689,132.727553,184.043925,132.727553,184.027759,132.727553,183.962991,132.727553,183.84578,132.727553,183.726175,132.727553,183.678674,132.727553,183.677537,132.727553,183.675215,132.727553,183.667611,132.727553,183.655958,132.727553,183.642466,132.727553,183.627144,132.727553,183.610002,132.727553,183.591049,132.727553,183.570296,132.727553,183.547759,132.727553,183.523434,132.727553,183.497392,132.727553,183.469428,132.727553,183.448502,132.727553,183.37885
132.982975,181.142161,132.982975,181.379413,132.982975,181.669907,132.982975,182.041662,132.982975,182.385447,132.982975,182.700431,132.982975,182.985195,132.982975,183.238401,132.982975,183.4586,132.982975,183.644264,132.982975,183.793754,132.982975,183.905279,132.982975,183.976845,132.982975,184.006176,132.982975,183.990613,132.982975,183.927,132.982975,183.811547,132.982975,183.693628,132.982975,183.64678,132.982975,183.645659,132.982975,183.643368,132.982975,183.63586,132.982975,183.624346,132.982975,183.611006,132.982975,183.595848,132.982975,183.57888,132.982975,183.560115,132.982975,183.539561,132.982975,183.517235,132.982975,183.493131,132.982975,183.467323,132.982975,183.439605,132.982975,183.41886,132.982975,183.349808
133.218375,181.131887,133.218375,181.367004,133.218375,181.654886,133.218375,182.023301,133.218375,182.36401,133.218375,182.676198,133.218375,182.958462,133.218375,183.20948,133.218375,183.427821,133.218375,183.611975,133.218375,183.760318,133.218375,183.871081,133.218375,183.942291,133.218375,183.971698,133.218375,183.956674,133.218375,183.894102,133.218375,183.780236,133.218375,183.66384,133.218375,183.61758,133.218375,183.616473,133.218375,183.61421,133.218375,183.60679,133.218375,183.595402,133.218375,183.582199,133.218375,183.567189,133.218375,183.550382,133.218375,183.531787,133.218375,183.511415,133.218375,183.489281,133.218375,183.465381,133.218375,183.439786,133.218375,183.412292,133.218375,183.391714,133.218375,183.32321
133.449096,181.121916,133.449096,181.354962,133.449096,181.640308,133.449096,182.005482,133.449096,182.343205,133.449096,182.652676,133.449096,182.93251,133.449096,183.181402,133.449096,183.397935,133.449096,183.580617,133.449096,183.727841,133.449096,183.837857,133.449096,183.908713,133.449096,183.938182,133.449096,183.92367,133.449096,183.862095,133.449096,183.749757,133.449096,183.634829,133.449096,183.589137,133.449096,183.588044,133.449096,183.585807,133.449096,183.578471,133.449096,183.567206,133.449096,183.554136,133.449096,183.539271,133.449096,183.522618,133.449096,183.504189,133.449096,183.483993,133.449096,183.462046,133.449096,183.438343,133.449096,183.412956,133.449096,183.385682,133.449096,183.365266,133.449096,183.297296
133.685243,181.111815,133.685243,181.342763,133.685243,181.625538,133.685243,181.987427,133.685243,182.322123,133.685243,182.628839,133.685243,182.906208,133.685243,183.152941,133.685243,183.367638,133.685243,183.548823,133.685243,183.694907,133.685243,183.804158,133.685243,183.874646,133.685243,183.90417,133.685243,183.890166,133.685243,183.829589,133.685243,183.718785,133.685243,183.60533,133.685243,183.56021,133.685243,183.55913,133.685243,183.556921,133.685243,183.54967,133.685243,183.538528,133.685243,183.525592,133.685243,183.510872,133.685243,183.494377,133.685243,183.476116,133.685243,183.456099,133.685243,183.434341,133.685243,183.410839,133.685243,183.385663,133.685243,183.358611,133.685243,183.33836,133.685243,183.270934
133.97114,181.099723,133.97114,181.328159,133.97114,181.607857,133.97114,181.965812,133.97114,182.296882,133.97114,182.600297,133.97114,182.87471,133.97114,183.118854,133.97114,183.331346,133.97114,183.510731,133.97114,183.65544,133.97114,183.763766,133.97114,183.833802,133.97114,183.863379,133.97114,183.849969,133.97114,183.790571,133.97114,183.681585,133.97114,183.56988,133.97114,183.525437,133.97114,183.524373,133.97114,183.522196,133.97114,183.515046,133.97114,183.50405,133.97114,183.491275,133.97114,183.47673,133.97114,183.460422,133.97114,183.442362,133.97114,183.42256,133.97114,183.40103,133.97114,183.377768,133.97114,183.352845,133.97114,183.326061,133.97114,183.306009,133.97114,183.239236
134.18389,181.090818,134.18389,181.317403,134.18389,181.594836,134.18389,181.949893,134.18389,182.278292,134.18389,182.579274,134.18389,182.851509,134.18389,183.093742,134.18389,183.304606,134.18389,183.48266,134.18389,183.626352,134.18389,183.733988,134.18389,183.803683,134.18389,183.833289,134.18389,183.820305,134.18389,183.761762,134.18389,183.654101,134.18389,183.543679,134.18389,183.499734,134.18389,183.498682,134.18389,183.496529,134.18389,183.489453,134.18389,183.478565,134.18389,183.465908,134.18389,183.451491,134.18389,183.435321,134.18389,183.417409,134.18389,183.397765,134.18389,183.376403,134.18389,183.353319,134.18389,183.328583,134.18389,183.301997,134.18389,183.282091,134.18389,183.215802
134.436712,181.080346,134.436712,181.304756,134.436712,181.579523,134.436712,181.931171,134.436712,182.256425,134.436712,182.554543,134.436712,182.824211,134.436712,183.064193,134.436712,183.273137,134.436712,183.44962,134.436712,183.592107,134.436712,183.698926,134.436712,183.768212,134.436712,183.797844,134.436712,183.785351,134.436712,183.727804,134.436712,183.621689,134.436712,183.512758,134.436712,183.469391,134.436712,183.468353,134.436712,183.466226,134.436712,183.459237,134.436712,183.448475,134.436712,183.435956,134.436712,183.421689,134.436712,183.405682,134.436712,183.387945,134.436712,183.368487,134.436712,183.347322,134.436712,183.324448,134.436712,183.299932,134.436712,183.27358,134.436712,183.253847,134.436712,183.188128
134.650433,181.071578,134.650433,181.294166,134.650433,181.566702,134.650433,181.915496,134.650433,182.238117,134.650433,182.533835,134.650433,182.801353,134.650433,183.039446,134.650433,183.24678,134.650433,183.421943,134.650433,183.563417,134.650433,183.669544,134.650433,183.73848,134.650433,183.768125,134.650433,183.756033,134.650433,183.699307,134.650433,183.594473,134.650433,183.486785,134.650433,183.443903,134.650433,183.442876,134.650433,183.440773,134.650433,183.433856,134.650433,183.423199,134.650433,183.410796,134.650433,183.396655,134.650433,183.380784,134.650433,183.363192,134.650433,183.34389,134.650433,183.322891,134.650433,183.300193,134.650433,183.275863,134.650433,183.249706,134.650433,183.230118,134.650433,183.164879
134.90383,181.061291,134.90383,181.281743,134.90383,181.551659,134.90383,181.897102,134.90383,182.216632,134.90383,182.509531,134.90383,182.774521,134.90383,183.010395,134.90383,183.215833,134.90383,183.389442,134.90383,183.529719,134.90383,183.635029,134.90383,183.703546,134.90383,183.733197,134.90383,183.721567,134.90383,183.665795,134.90383,183.562453,134.90383,183.456208,134.90383,183.413885,134.90383,183.412872,134.90383,183.410795,134.90383,183.403962,134.90383,183.393428,134.90383,183.38116,134.90383,183.367166,134.90383,183.351454,134.90383,183.334034,134.90383,183.314915,134.90383,183.294112,134.90383,183.27162,134.90383,183.247507,134.90383,183.221582,134.90383,183.202165,134.90383,183.13749
135.159253,181.051031,135.159253,181.269351,135.159253,181.536655,135.159253,181.878755,135.159253,182.195201,135.159253,182.485287,135.159253,182.747754,135.159253,182.98141,135.159253,183.184953,135.159253,183.357005,135.159253,183.496083,135.159253,183.600569,135.159253,183.668659,135.159253,183.698305,135.159253,183.687122,135.159253,183.632288,135.159253,183.530419,135.159253,183.425605,135.159253,183.38384,135.159253,183.38284,135.159253,183.38079,135.159253,183.374041,135.159253,183.363629,135.159253,183.351496,135.159253,183.337648,135.159253,183.322095,135.159253,183.304846,135.159253,183.28591,135.159253,183.265301,135.159253,183.243017,135.159253,183.219122,135.159253,183.193427,135.159253,183.174181,135.159253,183.110072
