Time ((min)),Degree of Cure [z = 49.990 mm: Degree of Cure],Degree of Cure [z = 49.521 mm: Degree of Cure 1],Degree of Cure [z = 48.125 mm: Degree of Cure 2],Degree of Cure [z = 46.250 mm: Degree of Cure 3],Degree of Cure [z = 44.375 mm: Degree of Cure 4],Degree of Cure [z = 42.500 mm: Degree of Cure 5],Degree of Cure [z = 40.625 mm: Degree of Cure 6],Degree of Cure [z = 38.750 mm: Degree of Cure 7],Degree of Cure [z = 36.875 mm: Degree of Cure 8],Degree of Cure [z = 35.000 mm: Degree of Cure 9],Degree of Cure [z = 33.125 mm: Degree of Cure 10],Degree of Cure [z = 31.250 mm: Degree of Cure 11],Degree of Cure [z = 29.375 mm: Degree of Cure 12],Degree of Cure [z = 27.500 mm: Degree of Cure 13],Degree of Cure [z = 25.625 mm: Degree of Cure 14],Degree of Cure [z = 23.750 mm: Degree of Cure 15],Degree of Cure [z = 21.875 mm: Degree of Cure 16],Degree of Cure [z = 20.479 mm: Degree of Cure 17],Degree of Cure [z = 20.010 mm: Degree of Cure 18]
73.2153018,0.537488984,0.520374364,0.498312912,0.468192536,0.437393706,0.406056872,0.374562847,0.343481935,0.313514798,0.285375801,0.25967024,0.236804212,0.216953456,0.200088277,0.186031825,0.174525684,0.16528539,0.15963278,0.157969115
73.4460236,0.541393554,0.52471503,0.5032213,0.473865282,0.443782336,0.413056227,0.382008215,0.351159649,0.321185967,0.292808876,0.266672393,0.243241579,0.22275574,0.205240139,0.190557427,0.178472563,0.168711354,0.162709355,0.160935504
73.6821703,0.545348419,0.52911437,0.508201367,0.479632381,0.450295383,0.420218019,0.389660514,0.359091054,0.329153298,0.300569188,0.274016289,0.250017142,0.228876866,0.210680261,0.195334593,0.182632542,0.17231323,0.165936175,0.164043961
73.9680671,0.550080229,0.534381212,0.514169807,0.48655802,0.458139298,0.428876217,0.398955671,0.368778262,0.33894185,0.310158936,0.283138825,0.258468677,0.236533334,0.21749362,0.201316479,0.187833589,0.17680437,0.169949163,0.167905925
74.1808171,0.55356151,0.538258061,0.518566982,0.491669142,0.463942503,0.43530342,0.405885046,0.376036036,0.346315579,0.31742249,0.290083098,0.264928428,0.242401953,0.222723425,0.205908114,0.191820719,0.180238961,0.173010751,0.170849605
74.4336388,0.557653786,0.542817363,0.523742294,0.497693976,0.4707985,0.442919911,0.414128812,0.384710832,0.355174552,0.326195158,0.298511339,0.272800651,0.24957463,0.229125255,0.211529645,0.196696573,0.18442952,0.176737608,0.174429765
74.6473606,0.561075637,0.546631026,0.528073971,0.502743172,0.476555442,0.449332875,0.421094614,0.392072509,0.362729144,0.333714042,0.305769765,0.279608025,0.255795831,0.234687457,0.216415719,0.200930677,0.188061093,0.179960484,0.177523235
74.9007573,0.565087655,0.55110389,0.53315748,0.508676044,0.483332662,0.456902495,0.429345669,0.40083015,0.371760661,0.342749745,0.3145364,0.287865866,0.263367553,0.241470482,0.222377475,0.206092655,0.192479401,0.183872998,0.181275447
75.1561798,0.569082726,0.555558953,0.538223288,0.51459465,0.490105312,0.464486192,0.437640408,0.40967208,0.380924933,0.351967937,0.323527919,0.296375886,0.271199513,0.248503156,0.228563928,0.211445867,0.197052454,0.187913774,0.185147341
75.3663291,0.572332369,0.5591835,0.542346466,0.5194164,0.49563115,0.470687591,0.444443995,0.416952739,0.388505796,0.359631874,0.331041265,0.303519582,0.277798164,0.25444268,0.233793924,0.215969457,0.200910053,0.191315548,0.188404325
75.6223008,0.576245593,0.563548651,0.547313517,0.525229026,0.502300724,0.47818681,0.452693591,0.425811868,0.397769517,0.369041771,0.340311453,0.31237389,0.286007669,0.261851348,0.240325611,0.221618011,0.205719983,0.195549541,0.192455149
75.8584476,0.57981149,0.567526703,0.551841221,0.530530978,0.508391618,0.485048377,0.460262364,0.433969341,0.40633755,0.377789098,0.348974519,0.320689857,0.293750667,0.268860103,0.246514284,0.226969982,0.210270813,0.199547991,0.196277666
76.0888701,0.583250271,0.571362964,0.556208083,0.535646816,0.514274056,0.491685298,0.467600144,0.441902605,0.414702896,0.386368571,0.35751287,0.328925021,0.301449993,0.275850632,0.252697463,0.232318692,0.214813875,0.203533305,0.200085066
76.3242693,0.586721616,0.575235412,0.560616402,0.540812926,0.520218924,0.498401926,0.475041838,0.449972057,0.423244177,0.395167871,0.366312851,0.337453701,0.309458072,0.283145477,0.259162524,0.237914067,0.219562066,0.207692369,0.204055887
76.6099161,0.590877467,0.579870935,0.565893175,0.546997975,0.527340997,0.506458968,0.483987304,0.459701355,0.433583186,0.405870365,0.37707342,0.347939178,0.319352288,0.29219395,0.267201879,0.244878132,0.22546741,0.21285746,0.208983944
76.8236378,0.593946631,0.58329373,0.569788902,0.551564346,0.532601393,0.512415846,0.490612435,0.466925637,0.441287081,0.413879758,0.385166134,0.355865574,0.326867751,0.299094187,0.273348956,0.25020917,0.229986235,0.21680518,0.212748385
77.0770346,0.597540363,0.587300719,0.57434868,0.556908683,0.538759739,0.519395119,0.498386056,0.475421577,0.450375683,0.423366602,0.394796289,0.365344438,0.335897774,0.307418186,0.280785321,0.256667193,0.235459583,0.221582065,0.217301232
77.2897846,0.600520378,0.590622496,0.5781276,0.561336722,0.54386261,0.525181368,0.504838416,0.482487159,0.457955293,0.43130721,0.402891923,0.37335061,0.343560356,0.314510349,0.287140256,0.262195174,0.240145633,0.225668917,0.221194849
77.5426063,0.604016781,0.59451868,0.582558456,0.566527003,0.549843763,0.531966456,0.512412536,0.490796191,0.466892856,0.440704106,0.412514146,0.382912659,0.352756651,0.323059135,0.294825942,0.268893839,0.245826602,0.230620574,0.225910638
77.7985781,0.60750784,0.598407298,0.586978562,0.571701963,0.555805872,0.538731419,0.51997057,0.499101178,0.475849041,0.450154034,0.422233677,0.392620306,0.362141768,0.331825489,0.302737562,0.275806374,0.251694067,0.235733108,0.230778199
78.0097248,0.610349994,0.601571789,0.590573765,0.575908733,0.560650972,0.544229393,0.526117025,0.505864331,0.483158797,0.457891221,0.430223849,0.400638304,0.369931873,0.339136106,0.309360841,0.281608261,0.256624211,0.240028392,0.234866762
78.2651473,0.613743572,0.605348416,0.594861876,0.580922688,0.566422891,0.550778209,0.533441094,0.51393186,0.491894888,0.467164175,0.439835587,0.410326357,0.379389858,0.348053483,0.317472126,0.288733928,0.262688023,0.245312275,0.239895759
78.5005466,0.616827377,0.608778421,0.598753759,0.585469501,0.571653772,0.556711606,0.540078681,0.521250383,0.4998346,0.475615782,0.448629639,0.419231791,0.388128875,0.356335455,0.325039522,0.295404143,0.26837487,0.250269683,0.244613758
78.7312683,0.619809628,0.612093557,0.602512578,0.589856813,0.576697443,0.562430257,0.546476379,0.528309301,0.507504126,0.483799554,0.457173833,0.427920922,0.39669667,0.364495071,0.332528323,0.302027948,0.274034121,0.255206308,0.249312176
78.9674151,0.62282048,0.6154384,0.606302079,0.594275428,0.581772787,0.568181664,0.55291012,0.535411756,0.515231183,0.492063338,0.465829636,0.436760316,0.40545482,0.372878158,0.340258409,0.308891069,0.279912322,0.260338598,0.254197404
79.2533118,0.626409765,0.619422833,0.610811849,0.599527267,0.58779863,0.575004872,0.560540539,0.543838361,0.52441007,0.501901906,0.476169707,0.44736676,0.416019468,0.383047844,0.349686955,0.317300274,0.287137547,0.266655503,0.260211718
79.4660618,0.629041453,0.622341994,0.614112625,0.603366156,0.592198179,0.57998218,0.566104144,0.549983405,0.531109981,0.509096936,0.483753893,0.455177649,0.42383775,0.390614397,0.356739264,0.323619001,0.292584903,0.271425565,0.264754827
79.7188836,0.63212459,0.625759292,0.617972837,0.607849783,0.597330524,0.585783047,0.572584738,0.557141284,0.538919897,0.517497685,0.49263253,0.464355556,0.43306675,0.399592565,0.365150985,0.331190836,0.299135806,0.277172177,0.270230289
79.9326053,0.634694314,0.628605225,0.621184272,0.611574644,0.601588848,0.590590953,0.577952282,0.563068741,0.545390639,0.524467535,0.500016364,0.47201441,0.440801936,0.407155377,0.372273469,0.33763272,0.304730259,0.282089634,0.274918063
80.1860021,0.63769689,0.631927678,0.62492926,0.615911887,0.606540399,0.59617505,0.58418133,0.569945553,0.552900723,0.53256712,0.508616629,0.48096514,0.449881718,0.416078721,0.380723121,0.345314154,0.31142932,0.287991745,0.2805479
80.4414246,0.640676093,0.635221053,0.628636789,0.620198455,0.61142631,0.601677566,0.590313172,0.576711756,0.560291651,0.540547134,0.517108521,0.489832873,0.458917933,0.425007422,0.389227421,0.353089058,0.318242568,0.294011137,0.286293921
80.6515738,0.643091032,0.637888146,0.63163562,0.623659949,0.615365678,0.606108097,0.595245369,0.582151217,0.566233898,0.546968891,0.523955256,0.497004209,0.466255659,0.432294428,0.396206663,0.359504762,0.323891755,0.299016404,0.291075681
80.9075456,0.645989608,0.641086279,0.635227046,0.627798469,0.620068004,0.611389223,0.601117934,0.58862342,0.573303869,0.554614792,0.532120642,0.505580079,0.475064194,0.441084152,0.404670845,0.367328287,0.330814689,0.305168919,0.296958568
81.1436923,0.648621327,0.643986862,0.638479811,0.63153972,0.624311365,0.61614732,0.606402163,0.594442502,0.579659274,0.561492329,0.539477568,0.513328548,0.483054935,0.449098765,0.412434128,0.374547662,0.337238857,0.310898351,0.302442537
81.3741148,0.651150768,0.646771804,0.641598677,0.635120429,0.628365577,0.620686209,0.611436499,0.59998162,0.585707145,0.56804001,0.546491237,0.520733546,0.490718946,0.456821691,0.419955962,0.38158306,0.343533591,0.316532205,0.307840673
81.6095141,0.653695453,0.649570489,0.644728546,0.638706986,0.632419081,0.625216897,0.616454948,0.605498053,0.591727934,0.574560616,0.553484658,0.528134351,0.498405443,0.464603223,0.427576825,0.388753518,0.349986008,0.322329074,0.313401329
81.8402358,0.656151576,0.652268775,0.647741819,0.642153284,0.636306885,0.629555098,0.621253438,0.610767358,0.59747625,0.5807875,0.560170386,0.535224713,0.505793882,0.472116447,0.434974867,0.395755751,0.356323988,0.328045618,0.318891538
82.1088826,0.658964075,0.655354778,0.651182621,0.646080185,0.640727849,0.634479072,0.626691306,0.61673186,0.603979063,0.587832626,0.56774262,0.54327261,0.514208782,0.480713691,0.443489476,0.403867071,0.363713706,0.334740617,0.325330355
82.3622793,0.661570486,0.658210863,0.654361656,0.649700055,0.644794253,0.638999103,0.631674577,0.622190731,0.609926361,0.594276092,0.574674883,0.550655882,0.52195514,0.488665795,0.451412542,0.411466511,0.370685673,0.341088157,0.331444388
82.5750293,0.663724965,0.660568919,0.656982347,0.652678062,0.648133083,0.642703755,0.635752631,0.626652723,0.614784183,0.599538804,0.580340901,0.556700746,0.528315173,0.495221059,0.457977519,0.417800875,0.376533234,0.346435622,0.336602367
82.8278511,0.666244363,0.663322947,0.660038243,0.656143233,0.652010222,0.646997704,0.640471816,0.631809802,0.620394497,0.605615924,0.586888082,0.563697166,0.535696926,0.502860151,0.465668002,0.425266861,0.383470527,0.352809631,0.342759812
83.0415728,0.668340737,0.665611723,0.662573884,0.659012417,0.655214073,0.650539451,0.644358107,0.63605139,0.625005179,0.610609192,0.592270475,0.569457298,0.541789868,0.509189297,0.472071376,0.43152014,0.389318176,0.358207708,0.347982385
83.2949696,0.670786011,0.668277973,0.665522853,0.662341999,0.658924284,0.654633142,0.648842615,0.640939497,0.630314132,0.616357187,0.598469451,0.576100749,0.548834967,0.516535171,0.47954083,0.438858926,0.396226763,0.364616872,0.354193209
83.5503921,0.67320821,0.670915387,0.668434765,0.665622017,0.662571114,0.65864868,0.653233698,0.645718989,0.635500193,0.62197018,0.604525363,0.582599773,0.555744266,0.523767008,0.486932379,0.446167288,0.403155408,0.371078994,0.360466342
83.7605413,0.675168556,0.673047081,0.670784364,0.668262748,0.665500974,0.661868541,0.656748792,0.649539875,0.639642334,0.626451714,0.609362189,0.587796822,0.56128197,0.529583475,0.492905689,0.452108396,0.408825569,0.376394451,0.36563509
84.0165131,0.677518255,0.675598833,0.67359232,0.671411759,0.668987579,0.665693051,0.660917142,0.654064866,0.644543295,0.631752124,0.615084253,0.593951596,0.567853702,0.536508269,0.500048995,0.459253185,0.415688544,0.382860298,0.371932977
84.2526598,0.679648514,0.677908985,0.67612985,0.674250767,0.672123939,0.669126381,0.664652527,0.658114056,0.648924547,0.636488319,0.620198404,0.599458487,0.573746264,0.542738402,0.506506121,0.465750528,0.421973209,0.388813703,0.377742397
84.4830823,0.681693462,0.680123653,0.678558395,0.676961822,0.675112711,0.672391947,0.668199527,0.66195389,0.653075337,0.640973324,0.62504208,0.604678966,0.579342841,0.54867338,0.512683517,0.472000479,0.428057567,0.394606838,0.383405214
84.7513066,0.684032248,0.68265287,0.681326798,0.680044882,0.678503979,0.676089747,0.672208906,0.666288038,0.657755667,0.646027913,0.630501586,0.610568659,0.585668988,0.555402923,0.519719097,0.479159921,0.435075381,0.401325703,0.389985319
85.0041283,0.686196217,0.68498945,0.683879429,0.682880509,0.681615767,0.679475595,0.675873274,0.670243283,0.662022219,0.650633062,0.635476097,0.615939976,0.591449353,0.561571087,0.526196844,0.485790804,0.441621538,0.407629322,0.396171035
85.2178501,0.687995959,0.686930136,0.685995985,0.685226556,0.684185031,0.682265967,0.678888333,0.673493411,0.665524822,0.654411699,0.639557937,0.620350559,0.59620323,0.566657049,0.531558274,0.491306584,0.447100232,0.412931551,0.401383134
85.4712468,0.690094243,0.689189593,0.688455911,0.687947038,0.687158104,0.685488791,0.682364961,0.677236096,0.669554335,0.658756485,0.644251451,0.625425638,0.601681803,0.572533496,0.537776526,0.497736398,0.453526812,0.419183372,0.407539761
85.6839968,0.691827494,0.691053466,0.690481747,0.690182578,0.689596283,0.688126992,0.685206453,0.680291115,0.672840388,0.662297772,0.648076893,0.629564592,0.606156065,0.577344049,0.542884743,0.503043481,0.458862547,0.424399624,0.412685455
85.9368186,0.693852952,0.693228542,0.692841736,0.692781039,0.692424433,0.691181491,0.688491065,0.683817956,0.676630332,0.666379898,0.652486448,0.634338405,0.611323788,0.582913304,0.548819403,0.509238699,0.465128627,0.430556402,0.418769769
86.1927903,0.695867437,0.695388659,0.695181216,0.695350854,0.695215342,0.694189917,0.691720715,0.687281044,0.680348014,0.670381858,0.656809112,0.639020818,0.616399504,0.58839631,0.554682895,0.515389495,0.471388275,0.436739252,0.42489124
86.4039371,0.697501465,0.697138382,0.697072961,0.697424251,0.697462548,0.69660787,0.694312422,0.690056549,0.683324779,0.673584512,0.660268187,0.642769711,0.620468364,0.59280115,0.559408739,0.520369205,0.476485234,0.441798481,0.429909021
86.6593596,0.699446283,0.699218132,0.699317813,0.699879457,0.700118414,0.699460602,0.697365614,0.693322313,0.686824215,0.677347495,0.664332066,0.647176025,0.625256076,0.597994323,0.564996959,0.526282082,0.482569791,0.44786605,0.435936889
86.8947588,0.701207542,0.701098885,0.701344269,0.702090768,0.702505493,0.702019899,0.700100429,0.696243781,0.689951751,0.68070868,0.667961647,0.651113259,0.629539083,0.602649542,0.570021945,0.531622261,0.488096239,0.45340435,0.441448741
87.1254806,0.702905839,0.702909995,0.703292484,0.704212243,0.704791221,0.704466386,0.702710909,0.699029145,0.692930975,0.683908788,0.671416891,0.654862828,0.633622076,0.607095353,0.574834194,0.536756381,0.493436696,0.458780402,0.446807845
87.3616273,0.704615593,0.704730881,0.705247979,0.706337162,0.707076282,0.706908023,0.705312456,0.701801727,0.695893954,0.68708978,0.674851084,0.658590937,0.637685691,0.611527816,0.579644986,0.541908657,0.498823183,0.464227092,0.452246201
87.6475241,0.706648002,0.706892206,0.707564869,0.708848977,0.709771752,0.709782884,0.708370789,0.705056978,0.699369457,0.690818855,0.678876399,0.662962395,0.64245542,0.616740053,0.585318286,0.54800948,0.505235975,0.470742983,0.458763633
87.8602741,0.708134585,0.708470911,0.709254342,0.710676656,0.711729255,0.711867095,0.710584791,0.707410754,0.701880284,0.693511412,0.681782413,0.666119303,0.645903049,0.620513706,0.589436283,0.552454122,0.509930972,0.47553464,0.463564227
88.1130958,0.7098723,0.710313892,0.711223458,0.71280251,0.714001931,0.714282979,0.71314761,0.710132365,0.704781112,0.696620636,0.685137661,0.669765316,0.649888153,0.624882278,0.594214811,0.557629348,0.515422906,0.481163002,0.469211745
88.3268176,0.711318036,0.711845287,0.712857152,0.714562816,0.715880521,0.716276885,0.715260039,0.71237332,0.707167762,0.699177487,0.687896405,0.67276387,0.653168019,0.62848268,0.598161626,0.561917286,0.519992731,0.485864617,0.473936176
88.5802143,0.713004272,0.71362914,0.714757175,0.716606025,0.718057139,0.718583517,0.717700571,0.714959601,0.709920021,0.702124585,0.691075738,0.67622045,0.65695171,0.632641857,0.602730875,0.566897135,0.5253228,0.491370018,0.479476394
88.8356368,0.714674866,0.715394093,0.716634002,0.71862014,0.72019881,0.720849465,0.720094802,0.717494035,0.712614901,0.705008752,0.694186633,0.679603389,0.660657459,0.636720847,0.60722167,0.571806923,0.530600682,0.496843346,0.484992574
89.0457861,0.716027234,0.716821065,0.718149114,0.720242962,0.721921449,0.722669348,0.722015301,0.719524946,0.714772765,0.7073171,0.696676058,0.682311086,0.663625502,0.639991864,0.610829997,0.575763287,0.534870574,0.501287671,0.489477874
89.3017578,0.717648893,0.718530164,0.719961161,0.722180308,0.72397463,0.724835378,0.724298377,0.721936977,0.717333745,0.710055431,0.699628699,0.685523157,0.667148454,0.643878709,0.615125258,0.580485213,0.539985325,0.506629559,0.494875951
89.5379046,0.719119901,0.720078525,0.721600248,0.723929332,0.725825022,0.726784548,0.726350289,0.724102598,0.719631373,0.712511003,0.702276,0.688403583,0.670309599,0.647370413,0.618991039,0.584746714,0.544619106,0.511486569,0.499790731
89.7683271,0.720532935,0.721564141,0.723170695,0.725602144,0.727592,0.728643312,0.728304793,0.726163519,0.721816421,0.71484523,0.704792055,0.691141597,0.673316023,0.65069455,0.622677289,0.588820174,0.549063537,0.516160129,0.504525665
90.0037263,0.721953888,0.723056357,0.724745899,0.727277066,0.72935844,0.730498999,0.730253855,0.728216841,0.723991942,0.717168276,0.707295642,0.693866418,0.676309478,0.65400757,0.62635701,0.592896017,0.553525377,0.520866807,0.509299879
90.2893731,0.723648324,0.724833534,0.72661904,0.729264972,0.731451407,0.732694492,0.732557,0.73064081,0.726558291,0.719907361,0.710247039,0.697079046,0.679840665,0.657919677,0.630709299,0.597728796,0.558834486,0.526486089,0.51500712
90.5030948,0.724895424,0.726140006,0.727994104,0.730721697,0.732982713,0.734298637,0.734237897,0.732408286,0.728428319,0.721902375,0.71239629,0.699418767,0.682413549,0.66077265,0.633887941,0.601266201,0.562732892,0.530624839,0.519215575
90.7564916,0.726350968,0.727663159,0.729595074,0.7324149,0.734759971,0.736158063,0.736184227,0.734453135,0.730590451,0.724208079,0.714879831,0.702122677,0.685388171,0.664073826,0.637570945,0.605373318,0.567272473,0.535457959,0.524135453
90.9692416,0.7275547,0.728921495,0.730916028,0.733809755,0.736222034,0.737685894,0.737781871,0.736130311,0.732362761,0.726097331,0.71691444,0.704337968,0.687826127,0.666781388,0.640595336,0.60875223,0.571017185,0.53945519,0.528208532
91.2220633,0.72896312,0.730392241,0.732457975,0.735435359,0.73792356,0.739461809,0.739637069,0.738076302,0.734417908,0.728287229,0.719272428,0.706905551,0.690652823,0.669922985,0.644108815,0.612684839,0.575387223,0.544132082,0.532978983
91.4780351,0.730365918,0.731855518,0.73399006,0.737047901,0.739608965,0.741218709,0.741470505,0.739997876,0.736446009,0.730447418,0.721597977,0.709437939,0.693441717,0.673024748,0.64758185,0.616579279,0.579726401,0.548788109,0.537732993
91.6891818,0.731505363,0.733042875,0.735231714,0.738352753,0.740970937,0.742636818,0.742948976,0.741546242,0.738079284,0.732186416,0.723469774,0.711476327,0.695687285,0.675523851,0.650383124,0.619725698,0.583240695,0.552568062,0.5415961
