Time ((min)),Degree of Cure [z = 49.990 mm: Degree of Cure],Degree of Cure [z = 49.521 mm: Degree of Cure 1],Degree of Cure [z = 48.125 mm: Degree of Cure 2],Degree of Cure [z = 46.250 mm: Degree of Cure 3],Degree of Cure [z = 44.375 mm: Degree of Cure 4],Degree of Cure [z = 42.500 mm: Degree of Cure 5],Degree of Cure [z = 40.625 mm: Degree of Cure 6],Degree of Cure [z = 38.750 mm: Degree of Cure 7],Degree of Cure [z = 36.875 mm: Degree of Cure 8],Degree of Cure [z = 35.000 mm: Degree of Cure 9],Degree of Cure [z = 33.125 mm: Degree of Cure 10],Degree of Cure [z = 31.250 mm: Degree of Cure 11],Degree of Cure [z = 29.375 mm: Degree of Cure 12],Degree of Cure [z = 27.500 mm: Degree of Cure 13],Degree of Cure [z = 25.625 mm: Degree of Cure 14],Degree of Cure [z = 23.750 mm: Degree of Cure 15],Degree of Cure [z = 21.875 mm: Degree of Cure 16],Degree of Cure [z = 20.479 mm: Degree of Cure 17],Degree of Cure [z = 20.010 mm: Degree of Cure 18]
216.980572,0.826194473,0.826680284,0.82813529,0.830119803,0.832064863,0.833911959,0.83557843,0.836954794,0.837918618,0.838364648,0.838237976,0.837552953,0.83638774,0.834857199,0.83307857,0.831147549,0.829132945,0.827630836,0.827124448
217.235995,0.826194473,0.826680284,0.82813529,0.830119803,0.832064863,0.833911959,0.83557843,0.836954794,0.837918618,0.838364648,0.838237976,0.837552953,0.83638774,0.834857199,0.83307857,0.831147549,0.829132945,0.827630836,0.827124448
217.446144,0.826194473,0.826680284,0.82813529,0.830119803,0.832064863,0.833911959,0.83557843,0.836954794,0.837918618,0.838364648,0.838237976,0.837552953,0.83638774,0.834857199,0.83307857,0.831147549,0.829132945,0.827630836,0.827124448
217.702116,0.826194473,0.826680284,0.82813529,0.830119803,0.832064863,0.833911959,0.83557843,0.836954794,0.837918618,0.838364648,0.838237976,0.837552953,0.83638774,0.834857199,0.83307857,0.831147549,0.829132945,0.827630836,0.827124448
217.938262,0.826194473,0.826680284,0.82813529,0.830119803,0.832064863,0.833911959,0.83557843,0.836954794,0.837918618,0.838364648,0.838237976,0.837552953,0.83638774,0.834857199,0.83307857,0.831147549,0.829132945,0.827630836,0.827124448
218.168685,0.826194473,0.826680284,0.82813529,0.830119803,0.832064863,0.833911959,0.83557843,0.836954794,0.837918618,0.838364648,0.838237976,0.837552953,0.83638774,0.834857199,0.83307857,0.831147549,0.829132945,0.827630836,0.827124448
218.404084,0.826194473,0.826680284,0.82813529,0.830119803,0.832064863,0.833911959,0.83557843,0.836954794,0.837918618,0.838364648,0.838237976,0.837552953,0.83638774,0.834857199,0.83307857,0.831147549,0.829132945,0.827630836,0.827124448
218.689731,0.826194473,0.826680284,0.82813529,0.830119803,0.832064863,0.833911959,0.83557843,0.836954794,0.837918618,0.838364648,0.838237976,0.837552953,0.83638774,0.834857199,0.83307857,0.831147549,0.829132945,0.827630836,0.827124448
218.903453,0.826194473,0.826680284,0.82813529,0.830119803,0.832064863,0.833911959,0.83557843,0.836954794,0.837918618,0.838364648,0.838237976,0.837552953,0.83638774,0.834857199,0.83307857,0.831147549,0.829132945,0.827630836,0.827124448
219.156849,0.826194473,0.826680284,0.82813529,0.830119803,0.832064863,0.833911959,0.83557843,0.836954794,0.837918618,0.838364648,0.838237976,0.837552953,0.83638774,0.834857199,0.83307857,0.831147549,0.829132945,0.827630836,0.827124448
219.369599,0.826194473,0.826680284,0.82813529,0.830119803,0.832064863,0.833911959,0.83557843,0.836954794,0.837918618,0.838364648,0.838237976,0.837552953,0.83638774,0.834857199,0.83307857,0.831147549,0.829132945,0.827630836,0.827124448
